,time_period_start,time_period_end,time_open,time_close,rate_open,rate_high,rate_low,rate_close,Year,Month,Day,Hour
87,2016-01-15T12:00:00.0000000Z,2016-01-15T16:00:00.0000000Z,2016-01-15T12:00:00.0000000Z,2016-01-15T15:59:00.0000000Z,401.8718700121524,405.1356043814374,382.4962050592399,392.8651852477863,2016,1,15,12
88,2016-01-15T16:00:00.0000000Z,2016-01-15T20:00:00.0000000Z,2016-01-15T16:00:00.0000000Z,2016-01-15T19:59:00.0000000Z,392.4012993036087,394.52215651478,382.31163873465175,388.1561369003695,2016,1,15,16
89,2016-01-15T20:00:00.0000000Z,2016-01-16T00:00:00.0000000Z,2016-01-15T20:14:00.0000000Z,2016-01-15T23:59:00.0000000Z,389.3402349579798,391.874598888866,360.171568005983,360.171568005983,2016,1,15,20
90,2016-01-16T00:00:00.0000000Z,2016-01-16T04:00:00.0000000Z,2016-01-16T00:06:00.0000000Z,2016-01-16T03:59:00.0000000Z,370.21,380.76599,359.83092288709355,372.6020656242158,2016,1,16,0
91,2016-01-16T04:00:00.0000000Z,2016-01-16T08:00:00.0000000Z,2016-01-16T04:14:00.0000000Z,2016-01-16T07:59:00.0000000Z,372.5931836783732,374.6129980266713,356.2076310153814,356.2076310153814,2016,1,16,4
92,2016-01-16T08:00:00.0000000Z,2016-01-16T12:00:00.0000000Z,2016-01-16T08:14:00.0000000Z,2016-01-16T11:59:00.0000000Z,356.77501499218374,375.06,352.30390711348906,369.2327889448922,2016,1,16,8
93,2016-01-16T12:00:00.0000000Z,2016-01-16T16:00:00.0000000Z,2016-01-16T12:14:00.0000000Z,2016-01-16T15:59:00.0000000Z,369.41187655887296,372.99,367.11923480176176,370.3720918321585,2016,1,16,12
94,2016-01-16T16:00:00.0000000Z,2016-01-16T20:00:00.0000000Z,2016-01-16T16:14:00.0000000Z,2016-01-16T19:59:00.0000000Z,370.3442691824453,382.3167003939621,366.5214770138813,381.24313323593935,2016,1,16,16
95,2016-01-16T20:00:00.0000000Z,2016-01-17T00:00:00.0000000Z,2016-01-16T20:14:00.0000000Z,2016-01-16T23:59:00.0000000Z,381.5122741936991,391.4439120090577,379.3064927280217,388.2603228999155,2016,1,16,20
96,2016-01-17T00:00:00.0000000Z,2016-01-17T04:00:00.0000000Z,2016-01-17T00:28:00.0000000Z,2016-01-17T03:59:00.0000000Z,386.7194959351241,394.87745,382.50107673284566,383.2613367404725,2016,1,17,0
97,2016-01-17T04:00:00.0000000Z,2016-01-17T08:00:00.0000000Z,2016-01-17T04:09:00.0000000Z,2016-01-17T07:59:00.0000000Z,383.1525091755846,385.6648688452407,377.6629384001727,379.46399940859055,2016,1,17,4
98,2016-01-17T08:00:00.0000000Z,2016-01-17T12:00:00.0000000Z,2016-01-17T08:08:00.0000000Z,2016-01-17T11:59:00.0000000Z,379.4720689635226,384.8904,377.6128944480429,379.95982720681593,2016,1,17,8
99,2016-01-17T12:00:00.0000000Z,2016-01-17T16:00:00.0000000Z,2016-01-17T12:14:00.0000000Z,2016-01-17T15:59:00.0000000Z,380.2724767132512,387.055,380.09258450310426,385.5812776086942,2016,1,17,12
100,2016-01-17T16:00:00.0000000Z,2016-01-17T20:00:00.0000000Z,2016-01-17T16:14:00.0000000Z,2016-01-17T19:59:00.0000000Z,385.5834931325644,388.3002,382.4872599258677,385.2424369140265,2016,1,17,16
101,2016-01-17T20:00:00.0000000Z,2016-01-18T00:00:00.0000000Z,2016-01-17T20:03:00.0000000Z,2016-01-17T23:59:00.0000000Z,385.083235001707,386.93939,378.3754171872585,379.05599074636,2016,1,17,20
102,2016-01-18T00:00:00.0000000Z,2016-01-18T04:00:00.0000000Z,2016-01-18T00:19:00.0000000Z,2016-01-18T03:59:00.0000000Z,380.2405092608057,385.33,377.32,379.8225310692432,2016,1,18,0
103,2016-01-18T04:00:00.0000000Z,2016-01-18T08:00:00.0000000Z,2016-01-18T04:04:00.0000000Z,2016-01-18T07:59:00.0000000Z,379.7927529186716,382.33751,373.25362009765934,374.046172760718,2016,1,18,4
104,2016-01-18T08:00:00.0000000Z,2016-01-18T12:00:00.0000000Z,2016-01-18T08:14:00.0000000Z,2016-01-18T11:59:00.0000000Z,373.9720724027437,384.9999,373.9720724027437,380.23803976174463,2016,1,18,8
105,2016-01-18T12:00:00.0000000Z,2016-01-18T16:00:00.0000000Z,2016-01-18T12:10:00.0000000Z,2016-01-18T15:59:00.0000000Z,380.26478825532473,389.65,380.25365787629846,385.00412280133054,2016,1,18,12
106,2016-01-18T16:00:00.0000000Z,2016-01-18T20:00:00.0000000Z,2016-01-18T16:14:00.0000000Z,2016-01-18T19:59:00.0000000Z,384.9256071727651,389.18,382.1978633100291,382.3239946978176,2016,1,18,16
107,2016-01-18T20:00:00.0000000Z,2016-01-19T00:00:00.0000000Z,2016-01-18T20:06:00.0000000Z,2016-01-18T23:59:00.0000000Z,381.8400132766258,388.34,380.2144355594064,385.1087185396426,2016,1,18,20
108,2016-01-19T00:00:00.0000000Z,2016-01-19T04:00:00.0000000Z,2016-01-19T00:10:00.0000000Z,2016-01-19T03:59:00.0000000Z,390.97,390.97,381.4535228005797,382.1276874356261,2016,1,19,0
109,2016-01-19T04:00:00.0000000Z,2016-01-19T08:00:00.0000000Z,2016-01-19T04:03:00.0000000Z,2016-01-19T07:59:00.0000000Z,382.2926361789959,385.45,381.8268689749765,382.8085862187206,2016,1,19,4
110,2016-01-19T08:00:00.0000000Z,2016-01-19T12:00:00.0000000Z,2016-01-19T08:11:00.0000000Z,2016-01-19T11:59:00.0000000Z,383.50162825158856,384.7973431928413,382.7774458189599,384.05448572221496,2016,1,19,8
111,2016-01-19T12:00:00.0000000Z,2016-01-19T16:00:00.0000000Z,2016-01-19T12:14:00.0000000Z,2016-01-19T15:59:00.0000000Z,384.1180504216703,389.5034,381.06543121766094,381.06543121766094,2016,1,19,12
112,2016-01-19T16:00:00.0000000Z,2016-01-19T20:00:00.0000000Z,2016-01-19T16:14:00.0000000Z,2016-01-19T19:59:00.0000000Z,381.4636329891365,386.4291,374.41315648057673,375.92078751884793,2016,1,19,16
113,2016-01-19T20:00:00.0000000Z,2016-01-20T00:00:00.0000000Z,2016-01-19T20:04:00.0000000Z,2016-01-19T23:59:00.0000000Z,376.2078652013609,381.10022,376.01384654885527,376.01384654885527,2016,1,19,20
114,2016-01-20T00:00:00.0000000Z,2016-01-20T04:00:00.0000000Z,2016-01-20T00:14:00.0000000Z,2016-01-20T03:59:00.0000000Z,380.9401,380.9401,371.830159579236,377.35592097644445,2016,1,20,0
115,2016-01-20T04:00:00.0000000Z,2016-01-20T08:00:00.0000000Z,2016-01-20T04:13:00.0000000Z,2016-01-20T07:59:00.0000000Z,377.6294402168892,382.78989,376.389076384036,377.23083544320593,2016,1,20,4
116,2016-01-20T08:00:00.0000000Z,2016-01-20T12:00:00.0000000Z,2016-01-20T08:07:00.0000000Z,2016-01-20T11:59:00.0000000Z,377.1800001181895,383.38097,376.4548461998631,379.3017945372353,2016,1,20,8
