,time_period_start,time_period_end,time_open,time_close,rate_open,rate_high,rate_low,rate_close,Year,Month,Day,Hour
4089,2017-11-12T12:00:00.0000000Z,2017-11-12T16:00:00.0000000Z,2017-11-12T12:00:00.0000000Z,2017-11-12T15:59:00.0000000Z,0.0011475477279293,0.0011475477279293,0.0010273841091278,0.0011226133585058,2017,11,12,12
4090,2017-11-12T16:00:00.0000000Z,2017-11-12T20:00:00.0000000Z,2017-11-12T16:00:00.0000000Z,2017-11-12T19:59:00.0000000Z,0.0010608843412856,0.0011269147666868,0.0010204801722542,0.001067327676296,2017,11,12,16
4091,2017-11-12T20:00:00.0000000Z,2017-11-13T00:00:00.0000000Z,2017-11-12T20:00:00.0000000Z,2017-11-12T23:59:00.0000000Z,0.0010509083777321,0.0010993857950736,0.0009664880752279,0.0010381927290959,2017,11,12,20
4092,2017-11-13T00:00:00.0000000Z,2017-11-13T04:00:00.0000000Z,2017-11-13T00:01:00.0000000Z,2017-11-13T03:59:00.0000000Z,0.001006687792438,0.0011307598712231,0.001006687792438,0.0010690502011411,2017,11,13,0
4093,2017-11-13T04:00:00.0000000Z,2017-11-13T08:00:00.0000000Z,2017-11-13T04:00:00.0000000Z,2017-11-13T07:59:00.0000000Z,0.0010678672308604,0.0011683243439693,0.0010306945952227,0.0011387653258364,2017,11,13,4
4094,2017-11-13T08:00:00.0000000Z,2017-11-13T12:00:00.0000000Z,2017-11-13T08:00:00.0000000Z,2017-11-13T11:59:00.0000000Z,0.0011387332499316,0.0012136653455883,0.0010813155879042,0.0011707867619822,2017,11,13,8
4095,2017-11-13T12:00:00.0000000Z,2017-11-13T16:00:00.0000000Z,2017-11-13T12:00:00.0000000Z,2017-11-13T15:59:00.0000000Z,0.0011733495133052,0.0012225135753574,0.0011000047891411,0.001184745752348,2017,11,13,12
4096,2017-11-13T16:00:00.0000000Z,2017-11-13T20:00:00.0000000Z,2017-11-13T16:00:00.0000000Z,2017-11-13T19:59:00.0000000Z,0.0011454635785058,0.0012285291404331,0.001098818660319,0.0011642661907063,2017,11,13,16
4097,2017-11-13T20:00:00.0000000Z,2017-11-14T00:00:00.0000000Z,2017-11-13T20:00:00.0000000Z,2017-11-13T23:59:00.0000000Z,0.0011591980024921,0.0012600107767702,0.0010867365057981,0.0011746336944887,2017,11,13,20
4098,2017-11-14T00:00:00.0000000Z,2017-11-14T04:00:00.0000000Z,2017-11-14T00:01:00.0000000Z,2017-11-14T03:59:00.0000000Z,0.0012043971587412,0.0012774096097937,0.0011743905172999,0.0012738973921374,2017,11,14,0
4099,2017-11-14T04:00:00.0000000Z,2017-11-14T08:00:00.0000000Z,2017-11-14T04:00:00.0000000Z,2017-11-14T07:59:00.0000000Z,0.0012692307662238,0.0012692307662238,0.0011207768384379,0.0011825622122836,2017,11,14,4
4100,2017-11-14T08:00:00.0000000Z,2017-11-14T12:00:00.0000000Z,2017-11-14T08:00:00.0000000Z,2017-11-14T11:59:00.0000000Z,0.0011823255302942,0.0012052240619818,0.0011094433553692,0.0011127863293698,2017,11,14,8
4101,2017-11-14T12:00:00.0000000Z,2017-11-14T16:00:00.0000000Z,2017-11-14T12:00:00.0000000Z,2017-11-14T15:59:00.0000000Z,0.0011123289287374,0.0012557314138506,0.0011058915412471,0.001249668865415,2017,11,14,12
4102,2017-11-14T16:00:00.0000000Z,2017-11-14T20:00:00.0000000Z,2017-11-14T16:00:00.0000000Z,2017-11-14T19:59:00.0000000Z,0.0012505217880021,0.0012565602889607,0.0011446060470162,0.0011894838212158,2017,11,14,16
4103,2017-11-14T20:00:00.0000000Z,2017-11-15T00:00:00.0000000Z,2017-11-14T20:00:00.0000000Z,2017-11-14T23:59:00.0000000Z,0.0011900232789584,0.001262472045521,0.0011507724976479,0.001189535667734,2017,11,14,20
4104,2017-11-15T00:00:00.0000000Z,2017-11-15T04:00:00.0000000Z,2017-11-15T00:01:00.0000000Z,2017-11-15T03:59:00.0000000Z,0.0011802638257295,0.0013096941621432,0.0011407621446559,0.0013063501024627,2017,11,15,0
4105,2017-11-15T04:00:00.0000000Z,2017-11-15T08:00:00.0000000Z,2017-11-15T04:00:00.0000000Z,2017-11-15T07:59:00.0000000Z,0.0013065307954948,0.0013228442148288,0.0011781085876928,0.0012433991331024,2017,11,15,4
4106,2017-11-15T08:00:00.0000000Z,2017-11-15T12:00:00.0000000Z,2017-11-15T08:00:00.0000000Z,2017-11-15T11:59:00.0000000Z,0.0012426822456778,0.0012997231100652,0.0011741737655902,0.0012786028747024,2017,11,15,8
4107,2017-11-15T12:00:00.0000000Z,2017-11-15T16:00:00.0000000Z,2017-11-15T12:00:00.0000000Z,2017-11-15T15:59:00.0000000Z,0.0012798931308787,0.0013296890617436,0.0012108712461391,0.001234628602644,2017,11,15,12
4108,2017-11-15T16:00:00.0000000Z,2017-11-15T20:00:00.0000000Z,2017-11-15T16:00:00.0000000Z,2017-11-15T19:59:00.0000000Z,0.001306921332035,0.0013088894064585,0.0012137507738019,0.0013011646178583,2017,11,15,16
4109,2017-11-15T20:00:00.0000000Z,2017-11-16T00:00:00.0000000Z,2017-11-15T20:00:00.0000000Z,2017-11-15T23:59:00.0000000Z,0.0013013467149516,0.0013293248052151,0.0012277970749386,0.0013276785873784,2017,11,15,20
4110,2017-11-16T00:00:00.0000000Z,2017-11-16T04:00:00.0000000Z,2017-11-16T00:01:00.0000000Z,2017-11-16T03:59:00.0000000Z,0.0013128561732338,0.0013706068176551,0.0012136806470782,0.0013056168868299,2017,11,16,0
4111,2017-11-16T04:00:00.0000000Z,2017-11-16T08:00:00.0000000Z,2017-11-16T04:00:00.0000000Z,2017-11-16T07:59:00.0000000Z,0.0013059808009323,0.0013808329464133,0.0012206717011562,0.0013010116170739,2017,11,16,4
4112,2017-11-16T08:00:00.0000000Z,2017-11-16T12:00:00.0000000Z,2017-11-16T08:00:00.0000000Z,2017-11-16T11:59:00.0000000Z,0.0013038323840569,0.0014260938875674,0.0012799927375853,0.0013049874943816,2017,11,16,8
4113,2017-11-16T12:00:00.0000000Z,2017-11-16T16:00:00.0000000Z,2017-11-16T12:00:00.0000000Z,2017-11-16T15:59:00.0000000Z,0.0013310160717451,0.0014206072505729,0.00128330169108,0.0013363319652312,2017,11,16,12
4114,2017-11-16T16:00:00.0000000Z,2017-11-16T20:00:00.0000000Z,2017-11-16T16:00:00.0000000Z,2017-11-16T19:59:00.0000000Z,0.0013180743233132,0.0014486184984874,0.0012913400797907,0.0013957964002948,2017,11,16,16
4115,2017-11-16T20:00:00.0000000Z,2017-11-17T00:00:00.0000000Z,2017-11-16T20:00:00.0000000Z,2017-11-16T23:59:00.0000000Z,0.0013954656069781,0.0014990529838535,0.0013092397857425,0.0013247270583033,2017,11,16,20
4116,2017-11-17T00:00:00.0000000Z,2017-11-17T04:00:00.0000000Z,2017-11-17T00:01:00.0000000Z,2017-11-17T03:59:00.0000000Z,0.001350861570045,0.0014368590932776,0.0012986779768068,0.0014260130131589,2017,11,17,0
4117,2017-11-17T04:00:00.0000000Z,2017-11-17T08:00:00.0000000Z,2017-11-17T04:00:00.0000000Z,2017-11-17T07:59:00.0000000Z,0.0014248629610383,0.0014248629610383,0.00124025582461,0.0012843145945951,2017,11,17,4
4118,2017-11-17T08:00:00.0000000Z,2017-11-17T12:00:00.0000000Z,2017-11-17T08:00:00.0000000Z,2017-11-17T11:59:00.0000000Z,0.0012823288464977,0.0014163059621239,0.0012159018003486,0.001329323254339,2017,11,17,8
4119,2017-11-17T12:00:00.0000000Z,2017-11-17T16:00:00.0000000Z,2017-11-17T12:00:00.0000000Z,2017-11-17T15:59:00.0000000Z,0.0013287736300238,0.0014204626976454,0.0012645052583714,0.0012740128835157,2017,11,17,12
4120,2017-11-17T16:00:00.0000000Z,2017-11-17T20:00:00.0000000Z,2017-11-17T16:00:00.0000000Z,2017-11-17T19:59:00.0000000Z,0.0012739915548733,0.0013558595380434,0.001246006431269,0.0013299002023589,2017,11,17,16
4121,2017-11-17T20:00:00.0000000Z,2017-11-18T00:00:00.0000000Z,2017-11-17T20:00:00.0000000Z,2017-11-17T23:59:00.0000000Z,0.0013297013385174,0.0013297013385174,0.0012151143338463,0.0012324348437743,2017,11,17,20
4122,2017-11-18T00:00:00.0000000Z,2017-11-18T04:00:00.0000000Z,2017-11-18T00:01:00.0000000Z,2017-11-18T03:59:00.0000000Z,0.0012688098950576,0.0013756354043516,0.0012145323321408,0.0012911848828865,2017,11,18,0
4123,2017-11-18T04:00:00.0000000Z,2017-11-18T08:00:00.0000000Z,2017-11-18T04:00:00.0000000Z,2017-11-18T07:59:00.0000000Z,0.001248302079215,0.0013645922981104,0.001214414764102,0.0013310481604731,2017,11,18,4
4124,2017-11-18T08:00:00.0000000Z,2017-11-18T12:00:00.0000000Z,2017-11-18T08:00:00.0000000Z,2017-11-18T11:59:00.0000000Z,0.0013131928394134,0.0014022119444204,0.0012358510963994,0.0013003873373841,2017,11,18,8
4125,2017-11-18T12:00:00.0000000Z,2017-11-18T16:00:00.0000000Z,2017-11-18T12:00:00.0000000Z,2017-11-18T15:59:00.0000000Z,0.0013020653347965,0.0013938108516276,0.001279140571277,0.0013068642604708,2017,11,18,12
4126,2017-11-18T16:00:00.0000000Z,2017-11-18T20:00:00.0000000Z,2017-11-18T16:00:00.0000000Z,2017-11-18T19:59:00.0000000Z,0.0013082615363763,0.0014002990333455,0.0012860989983095,0.0012978696061053,2017,11,18,16
4127,2017-11-18T20:00:00.0000000Z,2017-11-19T00:00:00.0000000Z,2017-11-18T20:00:00.0000000Z,2017-11-18T23:59:00.0000000Z,0.0013145929031188,0.0014074649365055,0.0012994804837717,0.0013599554283493,2017,11,18,20
4128,2017-11-19T00:00:00.0000000Z,2017-11-19T04:00:00.0000000Z,2017-11-19T00:01:00.0000000Z,2017-11-19T03:59:00.0000000Z,0.0013156224880711,0.0014069971731077,0.0013156224880711,0.0013451271038781,2017,11,19,0
4129,2017-11-19T04:00:00.0000000Z,2017-11-19T08:00:00.0000000Z,2017-11-19T04:00:00.0000000Z,2017-11-19T07:59:00.0000000Z,0.0013641720623427,0.0014080632489621,0.0013048397820568,0.0013118754126479,2017,11,19,4
4130,2017-11-19T08:00:00.0000000Z,2017-11-19T12:00:00.0000000Z,2017-11-19T08:00:00.0000000Z,2017-11-19T11:59:00.0000000Z,0.001317271453059,0.0013997966796737,0.0012860515627517,0.0013153329109113,2017,11,19,8
4131,2017-11-19T12:00:00.0000000Z,2017-11-19T16:00:00.0000000Z,2017-11-19T12:00:00.0000000Z,2017-11-19T15:59:00.0000000Z,0.0013162319826928,0.0014015380205519,0.0013097609806232,0.0013182658109138,2017,11,19,12
4132,2017-11-19T16:00:00.0000000Z,2017-11-19T20:00:00.0000000Z,2017-11-19T16:00:00.0000000Z,2017-11-19T19:59:00.0000000Z,0.0013182630320958,0.0014521875047908,0.0012811445408938,0.0013635807921744,2017,11,19,16
4133,2017-11-19T20:00:00.0000000Z,2017-11-20T00:00:00.0000000Z,2017-11-19T20:00:00.0000000Z,2017-11-19T23:59:00.0000000Z,0.0013636837219198,0.001455283244227,0.0012825839785511,0.0014455684308154,2017,11,19,20
4134,2017-11-20T00:00:00.0000000Z,2017-11-20T04:00:00.0000000Z,2017-11-20T00:01:00.0000000Z,2017-11-20T03:59:00.0000000Z,0.001354067763608,0.0014472762362772,0.0012810869644158,0.0013524400031839,2017,11,20,0
4135,2017-11-20T04:00:00.0000000Z,2017-11-20T08:00:00.0000000Z,2017-11-20T04:00:00.0000000Z,2017-11-20T07:59:00.0000000Z,0.0013529110215693,0.0014410058030431,0.0012882114958076,0.0013607697969246,2017,11,20,4
4136,2017-11-20T08:00:00.0000000Z,2017-11-20T12:00:00.0000000Z,2017-11-20T08:00:00.0000000Z,2017-11-20T11:59:00.0000000Z,0.0013605899732479,0.0014509002203211,0.0012965393260333,0.0014494879417381,2017,11,20,8
4137,2017-11-20T12:00:00.0000000Z,2017-11-20T16:00:00.0000000Z,2017-11-20T12:00:00.0000000Z,2017-11-20T15:59:00.0000000Z,0.0014489793171462,0.0014667009341547,0.0013026527518737,0.0013138980716846,2017,11,20,12
4138,2017-11-20T16:00:00.0000000Z,2017-11-20T20:00:00.0000000Z,2017-11-20T16:00:00.0000000Z,2017-11-20T19:59:00.0000000Z,0.0013138453924996,0.0014865248450424,0.0013125847703512,0.0013598394972956,2017,11,20,16
4139,2017-11-20T20:00:00.0000000Z,2017-11-21T00:00:00.0000000Z,2017-11-20T20:00:00.0000000Z,2017-11-20T23:59:00.0000000Z,0.0013318516005129,0.0014903500933417,0.001323725294984,0.0013911955634338,2017,11,20,20
4140,2017-11-21T00:00:00.0000000Z,2017-11-21T04:00:00.0000000Z,2017-11-21T00:01:00.0000000Z,2017-11-21T03:59:00.0000000Z,0.0013214081260303,0.0014038024991211,0.001277414831091,0.0013088169421176,2017,11,21,0
4141,2017-11-21T04:00:00.0000000Z,2017-11-21T08:00:00.0000000Z,2017-11-21T04:00:00.0000000Z,2017-11-21T07:59:00.0000000Z,0.0013104392936411,0.0013810917870343,0.0012613706980615,0.0013448648006926,2017,11,21,4
4142,2017-11-21T08:00:00.0000000Z,2017-11-21T12:00:00.0000000Z,2017-11-21T08:00:00.0000000Z,2017-11-21T11:59:00.0000000Z,0.0013433682508091,0.0013979243411733,0.0013078121294247,0.0013120250511064,2017,11,21,8
4143,2017-11-21T12:00:00.0000000Z,2017-11-21T16:00:00.0000000Z,2017-11-21T12:00:00.0000000Z,2017-11-21T15:59:00.0000000Z,0.0013116738979921,0.0014218804926386,0.0013116738979921,0.0014180837769865,2017,11,21,12
4144,2017-11-21T16:00:00.0000000Z,2017-11-21T20:00:00.0000000Z,2017-11-21T16:00:00.0000000Z,2017-11-21T19:59:00.0000000Z,0.0014180083269762,0.0014182463698803,0.0013146441606286,0.0013283773290763,2017,11,21,16
4145,2017-11-21T20:00:00.0000000Z,2017-11-22T00:00:00.0000000Z,2017-11-21T20:00:00.0000000Z,2017-11-21T23:59:00.0000000Z,0.0013536678126291,0.001399780691854,0.0012893291030037,0.001336769205996,2017,11,21,20
4146,2017-11-22T00:00:00.0000000Z,2017-11-22T04:00:00.0000000Z,2017-11-22T00:01:00.0000000Z,2017-11-22T03:59:00.0000000Z,0.0013752220689208,0.0013891455025333,0.0013025593871156,0.0013673493109151,2017,11,22,0
4147,2017-11-22T04:00:00.0000000Z,2017-11-22T08:00:00.0000000Z,2017-11-22T04:00:00.0000000Z,2017-11-22T07:59:00.0000000Z,0.0013447873450596,0.0014205143069353,0.0013040758119362,0.0014031503678038,2017,11,22,4
4148,2017-11-22T08:00:00.0000000Z,2017-11-22T12:00:00.0000000Z,2017-11-22T08:00:00.0000000Z,2017-11-22T11:59:00.0000000Z,0.0014024678727999,0.0014942158803826,0.0013227907954103,0.0014899102326391,2017,11,22,8
4149,2017-11-22T12:00:00.0000000Z,2017-11-22T16:00:00.0000000Z,2017-11-22T12:00:00.0000000Z,2017-11-22T15:59:00.0000000Z,0.0014903605629267,0.0014903605629267,0.0013852067866904,0.001482707846019,2017,11,22,12
4150,2017-11-22T16:00:00.0000000Z,2017-11-22T20:00:00.0000000Z,2017-11-22T16:00:00.0000000Z,2017-11-22T19:59:00.0000000Z,0.0014819840019888,0.0015613533268456,0.0013918345994668,0.0014748984492818,2017,11,22,16
4151,2017-11-22T20:00:00.0000000Z,2017-11-23T00:00:00.0000000Z,2017-11-22T20:00:00.0000000Z,2017-11-22T23:59:00.0000000Z,0.0014750651602696,0.0021535194508603,0.0014726449969671,0.0019774260888341,2017,11,22,20
4152,2017-11-23T00:00:00.0000000Z,2017-11-23T04:00:00.0000000Z,2017-11-23T00:01:00.0000000Z,2017-11-23T03:59:00.0000000Z,0.0018523566578048,0.0019729897874595,0.0018035832378538,0.0019704140734815,2017,11,23,0
4153,2017-11-23T04:00:00.0000000Z,2017-11-23T08:00:00.0000000Z,2017-11-23T04:00:00.0000000Z,2017-11-23T07:59:00.0000000Z,0.0018848049160121,0.0020654245737596,0.0018074367457455,0.0020386662272555,2017,11,23,4
4154,2017-11-23T08:00:00.0000000Z,2017-11-23T12:00:00.0000000Z,2017-11-23T08:00:00.0000000Z,2017-11-23T11:59:00.0000000Z,0.0020386528024317,0.0020679924756546,0.0018639923546674,0.0020349651283648,2017,11,23,8
4155,2017-11-23T12:00:00.0000000Z,2017-11-23T16:00:00.0000000Z,2017-11-23T12:00:00.0000000Z,2017-11-23T15:59:00.0000000Z,0.0020340195249905,0.0022497848693627,0.0019552135637214,0.0022109204590988,2017,11,23,12
4156,2017-11-23T16:00:00.0000000Z,2017-11-23T20:00:00.0000000Z,2017-11-23T16:00:00.0000000Z,2017-11-23T19:59:00.0000000Z,0.0022097757382616,0.0022911124258846,0.0021152275902613,0.002120642797209,2017,11,23,16
4157,2017-11-23T20:00:00.0000000Z,2017-11-24T00:00:00.0000000Z,2017-11-23T20:00:00.0000000Z,2017-11-23T23:59:00.0000000Z,0.0022001319241317,0.0022083715757237,0.0018511307069909,0.0018880361378875,2017,11,23,20
4158,2017-11-24T00:00:00.0000000Z,2017-11-24T04:00:00.0000000Z,2017-11-24T00:01:00.0000000Z,2017-11-24T03:59:00.0000000Z,0.0018818445360682,0.0020236246279866,0.0018167626200994,0.0020235323007293,2017,11,24,0
4159,2017-11-24T04:00:00.0000000Z,2017-11-24T08:00:00.0000000Z,2017-11-24T04:00:00.0000000Z,2017-11-24T07:59:00.0000000Z,0.002023275214707,0.0020440940553669,0.0018015122044569,0.0018191172771474,2017,11,24,4
4160,2017-11-24T08:00:00.0000000Z,2017-11-24T12:00:00.0000000Z,2017-11-24T08:00:00.0000000Z,2017-11-24T11:59:00.0000000Z,0.0018573864813234,0.0019163232678797,0.0017140551889064,0.001861421403721,2017,11,24,8
4161,2017-11-24T12:00:00.0000000Z,2017-11-24T16:00:00.0000000Z,2017-11-24T12:00:00.0000000Z,2017-11-24T15:59:00.0000000Z,0.0018624661584999,0.0019657004750234,0.00179813551317,0.0018001270821986,2017,11,24,12
4162,2017-11-24T16:00:00.0000000Z,2017-11-24T20:00:00.0000000Z,2017-11-24T16:00:00.0000000Z,2017-11-24T19:59:00.0000000Z,0.0018816570827564,0.0019766599067722,0.001794229016221,0.0018887142836475,2017,11,24,16
4163,2017-11-24T20:00:00.0000000Z,2017-11-25T00:00:00.0000000Z,2017-11-24T20:00:00.0000000Z,2017-11-24T23:59:00.0000000Z,0.0018904424473499,0.0019833285003216,0.0018051529414058,0.0018877149199359,2017,11,24,20
4164,2017-11-25T00:00:00.0000000Z,2017-11-25T04:00:00.0000000Z,2017-11-25T00:01:00.0000000Z,2017-11-25T03:59:00.0000000Z,0.0018559042627545,0.0019736447624971,0.0018559042627545,0.0018938134871725,2017,11,25,0
4165,2017-11-25T04:00:00.0000000Z,2017-11-25T08:00:00.0000000Z,2017-11-25T04:00:00.0000000Z,2017-11-25T07:59:00.0000000Z,0.0019294256170248,0.0019950553222807,0.0018878199213645,0.0019945473778488,2017,11,25,4
4166,2017-11-25T08:00:00.0000000Z,2017-11-25T12:00:00.0000000Z,2017-11-25T08:00:00.0000000Z,2017-11-25T11:59:00.0000000Z,0.0019946270779005,0.0020321161041349,0.0018633795829907,0.0020290443472756,2017,11,25,8
4167,2017-11-25T12:00:00.0000000Z,2017-11-25T16:00:00.0000000Z,2017-11-25T12:00:00.0000000Z,2017-11-25T15:59:00.0000000Z,0.0020284476132414,0.0020310469953832,0.001886902596343,0.0019579828666727,2017,11,25,12
4168,2017-11-25T16:00:00.0000000Z,2017-11-25T20:00:00.0000000Z,2017-11-25T16:00:00.0000000Z,2017-11-25T19:59:00.0000000Z,0.0019861559245809,0.0020924551827031,0.0019000526983341,0.0019956097214093,2017,11,25,16
4169,2017-11-25T20:00:00.0000000Z,2017-11-26T00:00:00.0000000Z,2017-11-25T20:00:00.0000000Z,2017-11-25T23:59:00.0000000Z,0.0020822225171725,0.0020997769409471,0.0019761137459468,0.0020674891398597,2017,11,25,20
4170,2017-11-26T00:00:00.0000000Z,2017-11-26T04:00:00.0000000Z,2017-11-26T00:01:00.0000000Z,2017-11-26T03:59:00.0000000Z,0.0020636297500819,0.0021396101574565,0.0020137794315754,0.0021045135319764,2017,11,26,0
4171,2017-11-26T04:00:00.0000000Z,2017-11-26T08:00:00.0000000Z,2017-11-26T04:00:00.0000000Z,2017-11-26T07:59:00.0000000Z,0.0020755808887977,0.002181916323689,0.0020458326607381,0.0020712739571798,2017,11,26,4
4172,2017-11-26T08:00:00.0000000Z,2017-11-26T12:00:00.0000000Z,2017-11-26T08:00:00.0000000Z,2017-11-26T11:59:00.0000000Z,0.0020722428444583,0.002173369616327,0.0019696927029981,0.0020567362337697,2017,11,26,8
4173,2017-11-26T12:00:00.0000000Z,2017-11-26T16:00:00.0000000Z,2017-11-26T12:00:00.0000000Z,2017-11-26T15:59:00.0000000Z,0.0020572721396815,0.0020996763672118,0.0019446223044427,0.0020996763672118,2017,11,26,12
4174,2017-11-26T16:00:00.0000000Z,2017-11-26T20:00:00.0000000Z,2017-11-26T16:00:00.0000000Z,2017-11-26T18:40:00.0000000Z,0.0020998599000401,0.0021454610955279,0.0018424126078777,0.0018846790664485,2017,11,26,16
4175,2017-11-26T20:00:00.0000000Z,2017-11-27T00:00:00.0000000Z,2017-11-26T20:00:00.0000000Z,2017-11-26T23:59:00.0000000Z,0.0019475673739039,0.0020657098021931,0.0018628838210611,0.0019618088073414,2017,11,26,20
4176,2017-11-27T00:00:00.0000000Z,2017-11-27T04:00:00.0000000Z,2017-11-27T00:01:00.0000000Z,2017-11-27T03:59:00.0000000Z,0.001962450958791,0.0021227389669453,0.001913260493899,0.0019196533358,2017,11,27,0
4177,2017-11-27T04:00:00.0000000Z,2017-11-27T08:00:00.0000000Z,2017-11-27T04:00:00.0000000Z,2017-11-27T07:59:00.0000000Z,0.001920285971761,0.0020276793459399,0.0018324624675447,0.0019436213534303,2017,11,27,4
4178,2017-11-27T08:00:00.0000000Z,2017-11-27T12:00:00.0000000Z,2017-11-27T08:00:00.0000000Z,2017-11-27T11:59:00.0000000Z,0.0019421341637092,0.00204647830358,0.0018968701460526,0.0019788101473764,2017,11,27,8
4179,2017-11-27T12:00:00.0000000Z,2017-11-27T16:00:00.0000000Z,2017-11-27T12:00:00.0000000Z,2017-11-27T15:59:00.0000000Z,0.0019799802990285,0.0020447002118354,0.0019017086203709,0.0019363488717629,2017,11,27,12
4180,2017-11-27T16:00:00.0000000Z,2017-11-27T20:00:00.0000000Z,2017-11-27T16:00:00.0000000Z,2017-11-27T19:59:00.0000000Z,0.0019731372720967,0.0020291507294543,0.0018895810285518,0.0019470651581315,2017,11,27,16
4181,2017-11-27T20:00:00.0000000Z,2017-11-28T00:00:00.0000000Z,2017-11-27T20:14:00.0000000Z,2017-11-27T23:59:00.0000000Z,0.0019062122066761,0.0020433498530189,0.0019062122066761,0.0019932226640248,2017,11,27,20
4182,2017-11-28T00:00:00.0000000Z,2017-11-28T04:00:00.0000000Z,2017-11-28T00:01:00.0000000Z,2017-11-28T03:59:00.0000000Z,0.0019932135485857,0.0020457905073497,0.0019341190490487,0.0019738118293803,2017,11,28,0
4183,2017-11-28T04:00:00.0000000Z,2017-11-28T08:00:00.0000000Z,2017-11-28T04:00:00.0000000Z,2017-11-28T07:59:00.0000000Z,0.0019426926544105,0.0020776535581368,0.0019393944717354,0.0019782622393691,2017,11,28,4
4184,2017-11-28T08:00:00.0000000Z,2017-11-28T12:00:00.0000000Z,2017-11-28T08:00:00.0000000Z,2017-11-28T11:59:00.0000000Z,0.0019777649888589,0.0020819908619519,0.0019663773805601,0.0020687137797578,2017,11,28,8
4185,2017-11-28T12:00:00.0000000Z,2017-11-28T16:00:00.0000000Z,2017-11-28T12:00:00.0000000Z,2017-11-28T15:59:00.0000000Z,0.0020831806857552,0.002083737421305,0.0019681673708504,0.0019808113574569,2017,11,28,12
4186,2017-11-28T16:00:00.0000000Z,2017-11-28T20:00:00.0000000Z,2017-11-28T16:00:00.0000000Z,2017-11-28T19:59:00.0000000Z,0.0019821617650149,0.0021698035277423,0.001981358739154,0.0020920508851929,2017,11,28,16
4187,2017-11-28T20:00:00.0000000Z,2017-11-29T00:00:00.0000000Z,2017-11-28T20:09:00.0000000Z,2017-11-28T23:59:00.0000000Z,0.0020920930238809,0.0026854805730696,0.002082756340647,0.0023790142857474,2017,11,28,20
4188,2017-11-29T00:00:00.0000000Z,2017-11-29T04:00:00.0000000Z,2017-11-29T00:01:00.0000000Z,2017-11-29T03:59:00.0000000Z,0.0023146012591505,0.0024812675041905,0.0021861417366644,0.0023340343623863,2017,11,29,0
4189,2017-11-29T04:00:00.0000000Z,2017-11-29T08:00:00.0000000Z,2017-11-29T04:00:00.0000000Z,2017-11-29T07:59:00.0000000Z,0.0023349911136107,0.0024945641408165,0.0021769849930207,0.0022146912349722,2017,11,29,4
4190,2017-11-29T08:00:00.0000000Z,2017-11-29T12:00:00.0000000Z,2017-11-29T08:00:00.0000000Z,2017-11-29T11:59:00.0000000Z,0.0023232241975839,0.0025080715258109,0.0022220189280026,0.0023825989575625,2017,11,29,8
4191,2017-11-29T12:00:00.0000000Z,2017-11-29T16:00:00.0000000Z,2017-11-29T12:00:00.0000000Z,2017-11-29T15:59:00.0000000Z,0.0023864681372543,0.0026309524419009,0.0022819216184831,0.0024961830151472,2017,11,29,12
4192,2017-11-29T16:00:00.0000000Z,2017-11-29T20:00:00.0000000Z,2017-11-29T16:00:00.0000000Z,2017-11-29T19:59:00.0000000Z,0.0024958595829481,0.0025463325513768,0.0019409204155817,0.002016882035634,2017,11,29,16
4193,2017-11-29T20:00:00.0000000Z,2017-11-30T00:00:00.0000000Z,2017-11-29T20:14:00.0000000Z,2017-11-29T23:59:00.0000000Z,0.0020189660692577,0.0022841271813357,0.0019184036702341,0.0020330846113249,2017,11,29,20
4194,2017-11-30T00:00:00.0000000Z,2017-11-30T04:00:00.0000000Z,2017-11-30T00:01:00.0000000Z,2017-11-30T03:59:00.0000000Z,0.0019790949494227,0.0022831558483618,0.0019602811018392,0.0022024035900908,2017,11,30,0
4195,2017-11-30T04:00:00.0000000Z,2017-11-30T08:00:00.0000000Z,2017-11-30T04:00:00.0000000Z,2017-11-30T07:59:00.0000000Z,0.0022014753301407,0.0022646149313158,0.0019938404300352,0.0020653419892799,2017,11,30,4
4196,2017-11-30T08:00:00.0000000Z,2017-11-30T12:00:00.0000000Z,2017-11-30T08:00:00.0000000Z,2017-11-30T11:59:00.0000000Z,0.0020660720613096,0.002188541155737,0.0019312981667894,0.0019611726765808,2017,11,30,8
4197,2017-11-30T12:00:00.0000000Z,2017-11-30T16:00:00.0000000Z,2017-11-30T12:00:00.0000000Z,2017-11-30T15:59:00.0000000Z,0.0019689043608216,0.0021877745090341,0.0017580723578078,0.0017773336262848,2017,11,30,12
4198,2017-11-30T16:00:00.0000000Z,2017-11-30T20:00:00.0000000Z,2017-11-30T16:00:00.0000000Z,2017-11-30T19:59:00.0000000Z,0.0017809426609559,0.0020916020462356,0.0017720314723743,0.0020830607801378,2017,11,30,16
4199,2017-11-30T20:00:00.0000000Z,2017-12-01T00:00:00.0000000Z,2017-11-30T20:11:00.0000000Z,2017-11-30T23:59:00.0000000Z,0.0020782794493119,0.0021302908526442,0.0019126326160074,0.0020113509094792,2017,11,30,20
4200,2017-12-01T00:00:00.0000000Z,2017-12-01T04:00:00.0000000Z,2017-12-01T00:01:00.0000000Z,2017-12-01T03:59:00.0000000Z,0.0020237818857087,0.0021150961688983,0.0019378954289241,0.0019950679792346,2017,12,1,0
